,obs,acts,infos,terminal,rews
389,"[ 8  7  8  9 15  0 13  7 13 10  1  1  7  0 13 13 13 15 12 10 10 11  0  6
  6  9 14  4 13  8  1  4  8  2 15 15 14 12 15 12  0  9 12  9 11  3 11  8
 15 14  3 13  9  1  2  8  0 15  1  9  5 14  5 15  0 15  2 10  4  7  1  1
 11  9  0  1 13  0 11  8  3 15  0 13  9  4  6 13  1  0  8 13  0  0  1  2
 15  6  7  4  0]","[0 3 3 3 1 0 2 0 1 2 0 0 0 2 0 0 3 0 3 1 1 2 1 3 2 0 3 3 0 3 0 1 3 2 0 0 3
 3 2 1 2 3 0 1 1 0 1 1 2 3 3 3 1 1 1 2 2 1 1 2 1 0 2 3 0 1 1 1 0 1 0 3 0 2
 2 0 0 1 3 1 2 0 3 1 1 3 1 1 1 2 1 2 0 0 1 0 2 1 0 2]",,True,"[60.21150117 86.71761458 60.21150117 70.90725778 18.44045099 37.55401188
 21.33391107 86.71761458 21.33391107  2.15844943 95.07143064 95.17143064
 86.71761458 37.55401188 21.23391107 21.23391107 21.33391107 18.44045099
 83.34426408  2.05844943  2.15844943 97.09098522 37.55401188  5.80836122
  5.90836122 70.90725778 18.28249672 15.70186404 21.33391107 60.21150117
 95.17143064 15.70186404 60.21150117 73.29939418 18.34045099 18.44045099
 18.28249672 83.34426408 18.44045099 83.34426408 37.55401188 70.90725778
 83.34426408 70.90725778 97.09098522 59.96584842 97.09098522 60.21150117
 18.44045099 18.28249672 59.96584842 21.33391107 70.90725778 95.17143064
 73.29939418 60.21150117 37.55401188 18.44045099 95.17143064 70.90725778
 15.69945203 18.28249672 15.69945203 18.44045099 37.55401188 18.44045099
 73.29939418  2.15844943 15.70186404 86.71761458 95.07143064 95.17143064
 97.09098522 70.90725778 37.55401188 95.17143064 21.33391107 37.55401188
 97.09098522 60.21150117 59.96584842 18.44045099 37.55401188 21.33391107
 70.90725778 15.70186404  5.90836122 21.33391107 95.17143064 37.55401188
 60.21150117 21.33391107 37.45401188 37.55401188 95.17143064 73.29939418
 18.44045099  5.90836122 86.71761458 15.70186404]"
390,"[ 3  2  3  1  4  2  0  3 15  4 10  1  6 12 11  6  5  5  3  4  7  1 15  1
 11 15  7  4  6  1  6  1  4  0 15  9 12  9  7  7 13  7  5  6 12  7 10  0
  7 13 10  5  5 11  4 10 13 12  6  2 12  4 14 12  1  2 11  3  6 14 10  0
  0 10  1  2 11  3 15  0 10  4  0  0  9  2  6  2  4  1 11 13  3  2  3  1
  1  8  5 15 10]","[3 3 1 3 0 3 1 1 1 1 2 2 2 3 2 1 0 3 1 0 1 1 0 1 3 1 2 0 0 2 0 1 2 3 3 2 3
 3 3 2 2 3 0 0 2 2 1 2 2 2 0 3 1 1 2 3 3 1 2 2 2 1 0 1 1 3 3 3 0 0 1 3 3 3
 1 3 1 2 3 0 2 0 2 0 0 2 1 2 3 2 1 2 0 3 1 1 1 2 1 1]",,True,"[59.96584842 73.29939418 59.96584842 95.17143064 15.70186404 73.29939418
 37.55401188 59.96584842 18.44045099 15.70186404  2.15844943 95.17143064
  5.90836122 83.34426408 97.09098522  5.90836122 15.59945203 15.69945203
 59.96584842 15.70186404 86.71761458 95.17143064 18.44045099 95.17143064
 97.09098522 18.44045099 86.71761458 15.70186404  5.90836122 95.17143064
  5.90836122 95.17143064 15.70186404 37.55401188 18.44045099 70.90725778
 83.34426408 70.90725778 86.61761458 86.71761458 21.33391107 86.71761458
 15.69945203  5.90836122 83.34426408 86.71761458  2.15844943 37.55401188
 86.71761458 21.33391107  2.15844943 15.59945203 15.69945203 97.09098522
 15.70186404  2.15844943 21.33391107 83.34426408  5.90836122 73.29939418
 83.34426408 15.70186404 18.28249672 83.34426408 95.17143064 73.29939418
 97.09098522 59.96584842  5.90836122 18.28249672  2.15844943 37.45401188
 37.55401188  2.15844943 95.17143064 73.29939418 97.09098522 59.96584842
 18.44045099 37.55401188  2.15844943 15.70186404 37.45401188 37.55401188
 70.90725778 73.29939418  5.90836122 73.29939418 15.70186404 95.17143064
 97.09098522 21.33391107 59.96584842 73.29939418 59.96584842 95.07143064
 95.17143064 60.21150117 15.69945203 18.44045099]"
391,"[ 8 10 13  0 11 10  2  6  8 10 15  8 10 10  2 14  0  8  0 14  3  7 15  1
  9  9 15  3 10  7  6 10  2  1 15 13  8 12  7  1  2  3 11 10 11  7  3 11
 10  2 11  5 11  3  1 11  5  0  1  0 15 15  6  6  0  3  3  2 13  3  5 10
  4  4  7  1  3  5  7 14  8 13 15  0 14 11  2 14  0  6 10  9 15  3  0  6
  1  9  4 11  5]","[1 2 2 1 3 3 0 1 3 0 3 3 3 3 1 3 3 1 3 0 2 2 3 0 2 1 2 2 0 2 2 1 3 2 1 2 1
 1 2 2 1 1 1 2 3 0 1 3 0 2 2 0 2 2 3 1 2 0 3 1 2 1 3 3 1 1 1 2 3 3 1 1 0 0
 1 0 3 2 0 1 2 2 0 1 2 2 3 0 3 3 2 3 1 1 1 0 2 1 0 0]",,True,"[60.21150117  2.15844943 21.33391107 37.55401188 97.09098522  2.15844943
 73.29939418  5.90836122 60.21150117  2.15844943 18.44045099 60.21150117
  2.05844943  2.15844943 73.29939418 18.28249672 37.55401188 60.21150117
 37.55401188 18.28249672 59.96584842 86.71761458 18.44045099 95.17143064
 70.80725778 70.90725778 18.44045099 59.96584842  2.15844943 86.71761458
  5.90836122  2.15844943 73.29939418 95.17143064 18.44045099 21.33391107
 60.21150117 83.34426408 86.71761458 95.17143064 73.29939418 59.96584842
 97.09098522  2.15844943 97.09098522 86.71761458 59.96584842 97.09098522
  2.15844943 73.29939418 97.09098522 15.69945203 97.09098522 59.96584842
 95.17143064 97.09098522 15.69945203 37.55401188 95.17143064 37.55401188
 18.34045099 18.44045099  5.80836122  5.90836122 37.55401188 59.86584842
 59.96584842 73.29939418 21.33391107 59.96584842 15.69945203  2.15844943
 15.60186404 15.70186404 86.71761458 95.17143064 59.96584842 15.69945203
 86.71761458 18.28249672 60.21150117 21.33391107 18.44045099 37.55401188
 18.28249672 97.09098522 73.29939418 18.28249672 37.55401188  5.90836122
  2.15844943 70.90725778 18.44045099 59.96584842 37.55401188  5.90836122
 95.17143064 70.90725778 15.70186404 97.09098522]"
392,"[15 15  3  8 13 15  2  3 11 11  4  7  5  0  5 10  9  4 15 14  8 13 14 13
 15  5 14 12 13 15 14  5  8  8  4  9  6  0 14 15 15  3 10  0  7 11  2  9
 11  0 12  9 12 11  6 10  3 10 13  0  5  4  7 15  1 15  5  0 15  0 15  7
  0 10  0  1 13  3  9  4 15  2 13 14 11  5  8 15 14  0  7 11  8 15  9  0
  8 13  5 12  3]","[0 2 1 0 2 0 2 2 2 3 0 0 2 1 0 2 0 1 0 3 0 2 1 1 1 1 1 2 1 0 0 2 0 0 1 3 2
 1 3 1 1 1 0 1 1 2 2 1 0 3 0 1 1 1 3 1 2 0 2 3 2 2 3 0 2 1 3 3 0 2 2 2 0 3
 3 2 3 3 0 0 1 2 1 2 3 0 1 0 0 3 1 3 0 0 3 1 3 2 0 3]",,True,"[18.34045099 18.44045099 59.96584842 60.21150117 21.33391107 18.44045099
 73.29939418 59.96584842 96.99098522 97.09098522 15.70186404 86.71761458
 15.69945203 37.55401188 15.69945203  2.15844943 70.90725778 15.70186404
 18.44045099 18.28249672 60.21150117 21.33391107 18.28249672 21.33391107
 18.44045099 15.69945203 18.28249672 83.34426408 21.33391107 18.44045099
 18.28249672 15.69945203 60.11150117 60.21150117 15.70186404 70.90725778
  5.90836122 37.55401188 18.28249672 18.34045099 18.44045099 59.96584842
  2.15844943 37.55401188 86.71761458 97.09098522 73.29939418 70.90725778
 97.09098522 37.55401188 83.34426408 70.90725778 83.34426408 97.09098522
  5.90836122  2.15844943 59.96584842  2.15844943 21.33391107 37.55401188
 15.69945203 15.70186404 86.71761458 18.44045099 95.17143064 18.44045099
 15.69945203 37.55401188 18.44045099 37.55401188 18.44045099 86.71761458
 37.55401188  2.15844943 37.55401188 95.17143064 21.33391107 59.96584842
 70.90725778 15.70186404 18.44045099 73.29939418 21.33391107 18.28249672
 97.09098522 15.69945203 60.21150117 18.44045099 18.28249672 37.55401188
 86.71761458 97.09098522 60.21150117 18.44045099 70.90725778 37.55401188
 60.21150117 21.33391107 15.69945203 83.34426408]"
393,"[13  4  2 10  3  1  6  9  2 13  8  8  2 13 10  1  9  2 11  5 15  9  8 10
  9  5 12 10  5 12  4 13  3  5  0  6 10 15  5  2  4  8 10  7 10  7 11 14
 10  6  6 12 10  5  2  8 11  3  2 13  6  3  8  2  7  0  5  8  7  9 11  4
  3 15 15  7  3  3 12  6 12  5  2 10 15  3 11  2  3  9  4  4  3  2  5  2
  8  0  9 14 14]","[0 1 2 1 0 0 2 1 1 2 0 0 1 2 2 2 2 1 0 2 1 3 2 3 0 0 1 3 1 0 1 0 0 1 2 1 0
 3 2 1 3 1 2 3 0 1 2 1 0 3 3 3 3 3 3 2 0 1 2 0 3 3 0 3 2 1 2 0 3 2 0 0 2 3
 3 1 3 2 2 0 3 3 1 2 1 2 2 2 2 0 3 3 3 0 2 3 2 1 1 2]",,True,"[21.33391107 15.70186404 73.29939418  2.15844943 59.96584842 95.17143064
  5.90836122 70.90725778 73.29939418 21.33391107 60.11150117 60.21150117
 73.29939418 21.33391107  2.15844943 95.17143064 70.90725778 73.29939418
 97.09098522 15.69945203 18.44045099 70.90725778 60.21150117  2.15844943
 70.90725778 15.69945203 83.34426408  2.15844943 15.69945203 83.34426408
 15.70186404 21.33391107 59.96584842 15.69945203 37.55401188  5.90836122
  2.15844943 18.44045099 15.69945203 73.29939418 15.70186404 60.21150117
  2.15844943 86.71761458  2.15844943 86.71761458 97.09098522 18.28249672
  2.15844943  5.80836122  5.90836122 83.34426408  2.15844943 15.69945203
 73.29939418 60.21150117 97.09098522 59.96584842 73.29939418 21.33391107
  5.90836122 59.96584842 60.21150117 73.29939418 86.71761458 37.55401188
 15.69945203 60.21150117 86.71761458 70.90725778 97.09098522 15.70186404
 59.96584842 18.34045099 18.44045099 86.71761458 59.86584842 59.96584842
 83.34426408  5.90836122 83.34426408 15.69945203 73.29939418  2.15844943
 18.44045099 59.96584842 97.09098522 73.29939418 59.96584842 70.90725778
 15.60186404 15.70186404 59.96584842 73.29939418 15.69945203 73.29939418
 60.21150117 37.55401188 70.90725778 18.18249672]"
394,"[12  1  4  0 12 14  6  8  2  8  8  4  4  6  2 12  7  5 12 13 11  5  1 10
  6 11 11  1 12  2 12  3 14  3  8 14 15  3 14  6  7  8  0  3  5  8  1 10
  8 15  7  1 10  5  5 14  6  4 13  6  2  8 14  2  7  2  7  7  5  9  3 12
  6 13  2 11  9  5 12  8  1  8  9 15  0  6  6  7  1 14 12 11  5 11 11  2
  3 11  6  4  5]","[3 2 0 0 1 1 0 1 2 3 3 2 0 2 1 1 0 3 0 2 1 2 2 0 3 3 2 1 2 2 3 2 1 3 0 1 1
 2 0 0 3 2 1 2 2 2 3 3 2 1 2 2 3 0 2 3 1 0 0 0 1 2 1 3 1 0 0 0 0 0 0 1 1 1
 3 0 3 0 1 2 0 2 0 3 0 2 1 3 0 3 3 3 2 3 1 2 1 3 1 0]",,True,"[83.34426408 95.17143064 15.70186404 37.55401188 83.34426408 18.28249672
  5.90836122 60.21150117 73.29939418 60.11150117 60.21150117 15.60186404
 15.70186404  5.90836122 73.29939418 83.34426408 86.71761458 15.69945203
 83.34426408 21.33391107 97.09098522 15.69945203 95.17143064  2.15844943
  5.90836122 96.99098522 97.09098522 95.17143064 83.34426408 73.29939418
 83.34426408 59.96584842 18.28249672 59.96584842 60.21150117 18.28249672
 18.44045099 59.96584842 18.28249672  5.90836122 86.71761458 60.21150117
 37.55401188 59.96584842 15.69945203 60.21150117 95.17143064  2.15844943
 60.21150117 18.44045099 86.71761458 95.17143064  2.15844943 15.59945203
 15.69945203 18.28249672  5.90836122 15.70186404 21.33391107  5.90836122
 73.29939418 60.21150117 18.28249672 73.29939418 86.71761458 73.29939418
 86.61761458 86.71761458 15.69945203 70.90725778 59.96584842 83.34426408
  5.90836122 21.33391107 73.29939418 97.09098522 70.90725778 15.69945203
 83.34426408 60.21150117 95.17143064 60.21150117 70.90725778 18.44045099
 37.55401188  5.80836122  5.90836122 86.71761458 95.17143064 18.28249672
 83.34426408 97.09098522 15.69945203 96.99098522 97.09098522 73.29939418
 59.96584842 97.09098522  5.90836122 15.70186404]"
395,"[ 8  8  0  4 12 12  4 12 11 13 15 13  8 13 10  8  9  4  5  6 13  8  7 15
  6  8  9  0  7  3 13  2 15  2  9  8 12  9 10 10  7 14  6 14 13 11  3  5
  1  4  3  6  7 11 10  8  4  8  4 12  7 15  1 13 12 10 10  3  7 14 12 11
 11 15  6  9  6  7 13  6 12 10  9  0 12  6  5  5  1 12  0 12  4 14  8  9
 11  1  8  7  4]","[2 0 2 2 3 2 0 2 3 2 2 3 2 0 0 2 3 2 1 0 0 1 3 1 0 1 3 2 0 1 1 1 1 1 2 2 0
 3 1 1 0 3 1 3 1 0 0 2 1 1 3 2 1 3 0 1 0 1 2 2 0 3 3 0 3 0 3 3 1 0 2 2 1 0
 2 3 2 3 1 2 1 0 2 3 3 2 0 2 3 0 2 1 3 3 1 3 0 0 3 0]",,True,"[60.11150117 60.21150117 37.55401188 15.70186404 83.24426408 83.34426408
 15.70186404 83.34426408 97.09098522 21.33391107 18.44045099 21.33391107
 60.21150117 21.33391107  2.15844943 60.21150117 70.90725778 15.70186404
 15.69945203  5.90836122 21.33391107 60.21150117 86.71761458 18.44045099
  5.90836122 60.21150117 70.90725778 37.55401188 86.71761458 59.96584842
 21.33391107 73.29939418 18.44045099 73.29939418 70.90725778 60.21150117
 83.34426408 70.90725778  2.05844943  2.15844943 86.71761458 18.28249672
  5.90836122 18.28249672 21.33391107 97.09098522 59.96584842 15.69945203
 95.17143064 15.70186404 59.96584842  5.90836122 86.71761458 97.09098522
  2.15844943 60.21150117 15.70186404 60.21150117 15.70186404 83.34426408
 86.71761458 18.44045099 95.17143064 21.33391107 83.34426408  2.05844943
  2.15844943 59.96584842 86.71761458 18.28249672 83.34426408 96.99098522
 97.09098522 18.44045099  5.90836122 70.90725778  5.90836122 86.71761458
 21.33391107  5.90836122 83.34426408  2.15844943 70.90725778 37.55401188
 83.34426408  5.90836122 15.59945203 15.69945203 95.17143064 83.34426408
 37.55401188 83.34426408 15.70186404 18.28249672 60.21150117 70.90725778
 97.09098522 95.17143064 60.21150117 86.71761458]"
396,"[10  2 10  0  0 14 12  6  5 12  7 15  5  5  2  3 14 12  2  4  7  5  5  0
  6  6  3 13 14  2 11  0  2  0 12  6 15  0 15  9 15  3  6 15 11  8  7 11
  5  1  9 15  3 10  5 11  1 13  5  1 10  6 10  0 13  7  0  6 10  1  0 10
  4  8 12  4  4 11  3 14 11  1  7 14  3  7  2  5 10  4  7  3 12  4  7  0
  2  6  6  7  6]","[0 1 3 1 1 1 1 1 1 2 1 2 3 3 1 0 2 0 1 0 3 0 2 2 3 3 3 3 1 1 2 0 2 2 2 1 0
 3 0 2 1 1 3 3 3 2 0 0 3 3 0 2 3 2 2 0 1 2 0 3 2 3 1 3 3 2 1 0 2 1 0 1 3 1
 0 3 3 1 3 1 0 0 1 2 2 0 0 2 2 0 2 2 3 0 2 2 2 0 1 1]",,True,"[ 2.15844943 73.29939418  2.15844943 37.45401188 37.55401188 18.28249672
 83.34426408  5.90836122 15.69945203 83.34426408 86.71761458 18.44045099
 15.59945203 15.69945203 73.29939418 59.96584842 18.28249672 83.34426408
 73.29939418 15.70186404 86.71761458 15.59945203 15.69945203 37.55401188
  5.80836122  5.90836122 59.96584842 21.33391107 18.28249672 73.29939418
 97.09098522 37.55401188 73.29939418 37.55401188 83.34426408  5.90836122
 18.44045099 37.55401188 18.44045099 70.90725778 18.44045099 59.96584842
  5.90836122 18.44045099 97.09098522 60.21150117 86.71761458 97.09098522
 15.69945203 95.17143064 70.90725778 18.44045099 59.96584842  2.15844943
 15.69945203 97.09098522 95.17143064 21.33391107 15.69945203 95.17143064
  2.15844943  5.90836122  2.15844943 37.55401188 21.33391107 86.71761458
 37.55401188  5.90836122  2.15844943 95.17143064 37.55401188  2.15844943
 15.70186404 60.21150117 83.34426408 15.60186404 15.70186404 97.09098522
 59.96584842 18.28249672 97.09098522 95.17143064 86.71761458 18.28249672
 59.96584842 86.71761458 73.29939418 15.69945203  2.15844943 15.70186404
 86.71761458 59.96584842 83.34426408 15.70186404 86.71761458 37.55401188
 73.29939418  5.80836122  5.90836122 86.71761458]"
397,"[ 5  4  2 12 14 13 13  4 13  4  8 11 12  0  9  1 10 11  0  5  5  6  4  0
 15 12 15 10  3 12 13  4  1 15  6  5  1  0  1 15 10  8 11 14 12 12  5 14
  4  2  6 12  6 14 13 14 12 12  0 12  2 10 15  6 13 14  2  9  3 15  8  1
 11  7 11 12  6  7 12 11  4  8 12  2 11  4  1  4 15  8  1 15 12  0  6 13
  8  5 11  9  2]","[3 0 1 0 2 2 1 0 3 3 3 2 1 0 3 3 1 0 2 1 0 1 1 3 0 1 1 1 0 1 2 2 1 3 1 2 2
 2 0 0 3 2 0 1 2 3 1 2 0 3 1 3 2 0 1 2 1 1 2 3 0 2 1 0 3 0 1 2 3 2 1 1 3 2
 1 3 3 1 0 2 1 2 2 0 1 1 1 3 3 3 2 2 1 3 1 1 0 2 0 3]",,True,"[15.69945203 15.70186404 73.29939418 83.34426408 18.28249672 21.23391107
 21.33391107 15.70186404 21.33391107 15.70186404 60.21150117 97.09098522
 83.34426408 37.55401188 70.90725778 95.17143064  2.15844943 97.09098522
 37.55401188 15.59945203 15.69945203  5.90836122 15.70186404 37.55401188
 18.44045099 83.34426408 18.44045099  2.15844943 59.96584842 83.34426408
 21.33391107 15.70186404 95.17143064 18.44045099  5.90836122 15.69945203
 95.17143064 37.55401188 95.17143064 18.44045099  2.15844943 60.21150117
 97.09098522 18.28249672 83.24426408 83.34426408 15.69945203 18.28249672
 15.70186404 73.29939418  5.90836122 83.34426408  5.90836122 18.28249672
 21.33391107 18.28249672 83.24426408 83.34426408 37.55401188 83.34426408
 73.29939418  2.15844943 18.44045099  5.90836122 21.33391107 18.28249672
 73.29939418 70.90725778 59.96584842 18.44045099 60.21150117 95.17143064
 97.09098522 86.71761458 97.09098522 83.34426408  5.90836122 86.71761458
 83.34426408 97.09098522 15.70186404 60.21150117 83.34426408 73.29939418
 97.09098522 15.70186404 95.17143064 15.70186404 18.44045099 60.21150117
 95.17143064 18.44045099 83.34426408 37.55401188  5.90836122 21.33391107
 60.21150117 15.69945203 97.09098522 70.90725778]"
398,"[11  7  5  5  3  7 15  7  1  7  5 12  4  8  9  5 14  3 13  7 13 13  2 15
  8  8  2 12  5  6  0 13  2  7  9  2  2  2  6  7  2 10  3  2  7 12  4  5
 13 10  9  1  3  8 11  4 15  7 14  3  1  6 13  0  8  3  8 10  6 10  9  5
  2 15  1  3 14  7 10 15 10  6 13  7 12 11  4  5 14 11  4  2  7  6  5  5
 14 10 11 10  9]","[3 1 3 2 2 1 2 0 0 1 3 2 3 1 2 0 1 1 0 1 2 1 0 1 3 0 0 0 3 0 2 1 3 3 0 0 1
 1 3 2 1 3 3 3 3 1 0 0 2 1 0 3 0 3 1 3 2 2 3 1 1 3 2 1 0 1 1 0 3 0 3 3 2 1
 1 1 2 0 1 0 0 2 2 0 1 3 1 3 0 2 2 0 2 2 3 1 2 0 3 1]",,True,"[97.09098522 86.71761458 15.59945203 15.69945203 59.96584842 86.71761458
 18.44045099 86.71761458 95.17143064 86.71761458 15.69945203 83.34426408
 15.70186404 60.21150117 70.90725778 15.69945203 18.28249672 59.96584842
 21.33391107 86.71761458 21.23391107 21.33391107 73.29939418 18.44045099
 60.11150117 60.21150117 73.29939418 83.34426408 15.69945203  5.90836122
 37.55401188 21.33391107 73.29939418 86.71761458 70.90725778 73.19939418
 73.19939418 73.29939418  5.90836122 86.71761458 73.29939418  2.15844943
 59.96584842 73.29939418 86.71761458 83.34426408 15.70186404 15.69945203
 21.33391107  2.15844943 70.90725778 95.17143064 59.96584842 60.21150117
 97.09098522 15.70186404 18.44045099 86.71761458 18.28249672 59.96584842
 95.17143064  5.90836122 21.33391107 37.55401188 60.21150117 59.96584842
 60.21150117  2.15844943  5.90836122  2.15844943 70.90725778 15.69945203
 73.29939418 18.44045099 95.17143064 59.96584842 18.28249672 86.71761458
  2.15844943 18.44045099  2.15844943  5.90836122 21.33391107 86.71761458
 83.34426408 97.09098522 15.70186404 15.69945203 18.28249672 97.09098522
 15.70186404 73.29939418 86.71761458  5.90836122 15.59945203 15.69945203
 18.28249672  2.15844943 97.09098522  2.15844943]"
399,"[ 1  8  9 11 11  4  8  1  9  6 12  4 15 12  2 10 10  2  1 14  3  5  4  8
  4  7  8 15 15 11 13 12 13  8  3  4  3  4  8  6  9 12  5  4 13  8 12 15
  1 15  7 14 10  3  2  0 13  9 11 10  5 13  7  9  4  2 12  4  0 12  2 13
 13 14  1 10  3 13 15  3  2 13  5  1 11 10 14 11  2  2  7  1 12  8 15 13
  4 13  7  9 12]","[1 3 1 2 3 2 0 3 1 3 3 2 0 3 2 3 0 1 0 2 3 2 1 1 0 3 1 2 3 3 1 2 3 0 0 1 0
 1 0 3 2 2 3 1 0 0 0 2 2 0 2 2 0 0 2 3 0 1 2 2 1 0 3 0 2 0 2 1 2 0 1 3 2 1
 1 2 1 3 3 1 3 2 1 0 3 0 3 1 3 0 2 3 3 3 2 0 3 1 3 2]",,True,"[95.17143064 60.21150117 70.90725778 96.99098522 97.09098522 15.70186404
 60.21150117 95.17143064 70.90725778  5.90836122 83.34426408 15.70186404
 18.44045099 83.34426408 73.29939418  2.05844943  2.15844943 73.29939418
 95.17143064 18.28249672 59.96584842 15.69945203 15.70186404 60.21150117
 15.70186404 86.71761458 60.21150117 18.34045099 18.44045099 97.09098522
 21.33391107 83.34426408 21.33391107 60.21150117 59.96584842 15.70186404
 59.96584842 15.70186404 60.21150117  5.90836122 70.90725778 83.34426408
 15.69945203 15.70186404 21.33391107 60.21150117 83.34426408 18.44045099
 95.17143064 18.44045099 86.71761458 18.28249672  2.15844943 59.96584842
 73.29939418 37.55401188 21.33391107 70.90725778 97.09098522  2.15844943
 15.69945203 21.33391107 86.71761458 70.90725778 15.70186404 73.29939418
 83.34426408 15.70186404 37.55401188 83.34426408 73.29939418 21.23391107
 21.33391107 18.28249672 95.17143064  2.15844943 59.96584842 21.33391107
 18.44045099 59.96584842 73.29939418 21.33391107 15.69945203 95.17143064
 97.09098522  2.15844943 18.28249672 97.09098522 73.19939418 73.29939418
 86.71761458 95.17143064 83.34426408 60.21150117 18.44045099 21.33391107
 15.70186404 21.33391107 86.71761458 70.90725778]"
400,"[ 3  4 10  1  0 10  9  1  3  9 11 15 13  0  4 13  3  9 15  6  5  6 15 14
 13  8  1 15  5  3  3 13  8  9  8  8  4  8  1  6 15 10 15 15  7 15  2  2
  6 12 13 14 15  4  3 10 12  3  0  2  4 13  9  5 14 10 12 14  4 15  6  5
  1  9  7 11  3  0  4 14 14 10  8  4  6  0  9  6  6  4  5  0  9  6  8  1
  2  2 12  2  7]","[1 0 3 0 0 3 2 2 1 1 2 0 2 1 3 2 1 3 0 2 3 3 0 2 2 2 0 0 2 2 1 1 1 0 3 1 0
 3 1 0 0 1 0 0 0 3 0 0 2 0 0 1 2 1 0 0 1 1 0 0 0 3 3 1 0 3 1 0 3 2 3 2 1 1
 0 3 3 2 0 3 1 2 2 0 2 2 1 1 1 0 3 3 3 0 1 1 0 1 2 0]",,True,"[59.96584842 15.70186404  2.15844943 95.17143064 37.55401188  2.15844943
 70.90725778 95.17143064 59.96584842 70.90725778 97.09098522 18.44045099
 21.33391107 37.55401188 15.70186404 21.33391107 59.96584842 70.90725778
 18.44045099  5.90836122 15.69945203  5.90836122 18.44045099 18.28249672
 21.33391107 60.21150117 95.17143064 18.44045099 15.69945203 59.86584842
 59.96584842 21.33391107 60.21150117 70.90725778 60.11150117 60.21150117
 15.70186404 60.21150117 95.17143064  5.90836122 18.44045099  2.15844943
 18.34045099 18.44045099 86.71761458 18.44045099 73.19939418 73.29939418
  5.90836122 83.34426408 21.33391107 18.28249672 18.44045099 15.70186404
 59.96584842  2.15844943 83.34426408 59.96584842 37.55401188 73.29939418
 15.70186404 21.33391107 70.90725778 15.69945203 18.28249672  2.15844943
 83.34426408 18.28249672 15.70186404 18.44045099  5.90836122 15.69945203
 95.17143064 70.90725778 86.71761458 97.09098522 59.96584842 37.55401188
 15.70186404 18.18249672 18.28249672  2.15844943 60.21150117 15.70186404
  5.90836122 37.55401188 70.90725778  5.80836122  5.90836122 15.70186404
 15.69945203 37.55401188 70.90725778  5.90836122 60.21150117 95.17143064
 73.19939418 73.29939418 83.34426408 73.29939418]"
401,"[14  6  4  3  9 11  4  4 12  8 10 11 10 15  3  5 14 15  2  2 10  7 15 15
 13  4 10 12 11  3 11  7 13  7 13 10  1  1 10  9  2  5 14  5 14  6  2  1
  3 14  1  5  6  4  9 10 13 15 15  3  9  3 13  8  2 13  2 13  8  7  6  9
  1 10  9  0  9 12  4  0 10  9  0  9  2 11  4 14  7 12 11 13  0  5 13 15
  3  5 13  7 15]","[3 0 3 1 3 2 2 2 1 1 0 3 1 0 0 3 2 3 0 1 2 0 0 2 1 2 2 0 0 1 1 3 0 1 2 0 2
 1 0 2 2 0 0 3 1 1 2 3 3 1 2 3 1 2 3 0 3 0 0 1 2 1 1 1 0 2 0 2 1 2 2 2 1 1
 1 0 2 1 3 1 1 2 2 0 3 3 2 0 3 1 1 2 3 0 2 3 1 2 1 0]",,True,"[18.28249672  5.90836122 15.70186404 59.96584842 70.90725778 97.09098522
 15.60186404 15.70186404 83.34426408 60.21150117  2.15844943 97.09098522
  2.15844943 18.44045099 59.96584842 15.69945203 18.28249672 18.44045099
 73.19939418 73.29939418  2.15844943 86.71761458 18.34045099 18.44045099
 21.33391107 15.70186404  2.15844943 83.34426408 97.09098522 59.96584842
 97.09098522 86.71761458 21.33391107 86.71761458 21.33391107  2.15844943
 95.07143064 95.17143064  2.15844943 70.90725778 73.29939418 15.69945203
 18.28249672 15.69945203 18.28249672  5.90836122 73.29939418 95.17143064
 59.96584842 18.28249672 95.17143064 15.69945203  5.90836122 15.70186404
 70.90725778  2.15844943 21.33391107 18.34045099 18.44045099 59.96584842
 70.90725778 59.96584842 21.33391107 60.21150117 73.29939418 21.33391107
 73.29939418 21.33391107 60.21150117 86.71761458  5.90836122 70.90725778
 95.17143064  2.15844943 70.90725778 37.55401188 70.90725778 83.34426408
 15.70186404 37.55401188  2.15844943 70.90725778 37.55401188 70.90725778
 73.29939418 97.09098522 15.70186404 18.28249672 86.71761458 83.34426408
 97.09098522 21.33391107 37.55401188 15.69945203 21.33391107 18.44045099
 59.96584842 15.69945203 21.33391107 86.71761458]"
